x,y,topo,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,dep_top_1,dep_top_2,dep_top_3,dep_top_4,dep_top_5,dep_top_6,dep_top_7,dep_top_8,dep_top_9,dep_top_10,dep_top_11,dep_top_12,dep_bot_1,dep_bot_2,dep_bot_3,dep_bot_4,dep_bot_5,dep_bot_6,dep_bot_7,dep_bot_8,dep_bot_9,dep_bot_10,dep_bot_11,dep_bot_12
109088.7,453223.9,-5.25,74.33,88.58,98.3,98.08,89.13,75.43,60.64,47.08,35.83,27.15,20.87,16.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109089.3,453223.1,-5.23,70.06,83.61,94.06,95.17,87.46,74.58,60.21,46.8,35.57,26.81,20.37,15.9,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109089.9,453222.3,-5.22,69.37,81.46,91.31,92.6,85.45,73.14,59.19,46.04,34.93,26.22,19.7,14.89,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109090.5,453221.5,-5.23,71.31,82.14,90.13,90.17,82.64,70.53,57.03,44.35,33.64,25.18,18.8,14.06,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109091.1,453220.7,-5.23,72.3,80.86,87.71,87.54,80.28,68.63,55.56,43.24,32.77,24.47,18.15,13.34,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109091.7,453219.9,-5.24,71.31,79,85.37,84.9,77.69,66.36,53.73,41.83,31.7,23.64,17.47,12.83,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109092.3,453219.1,-5.26,67.93,76.93,83.17,82.22,74.85,63.74,51.55,40.14,30.44,22.69,16.77,12.43,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109092.9,453218.3,-5.27,64.42,74.4,80.82,79.95,72.78,61.98,50.15,39.07,29.64,22.1,16.32,12.13,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109093.6,453217.6,-5.26,62.44,72.27,79.29,79.17,72.53,62.01,50.27,39.19,29.73,22.13,16.28,11.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109094.2,453216.8,-5.25,62.58,71.68,78.83,79.18,72.88,62.48,50.72,39.56,30,22.32,16.36,11.97,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109094.9,453216,-5.22,62.66,70.55,78.65,80.44,75,64.76,52.73,41.14,31.17,23.15,16.94,11.91,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109095.5,453215.3,-5.25,66.04,74.47,81.27,81.14,74.34,63.5,51.4,40.03,30.37,22.65,16.67,11.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109096.1,453214.5,-5.29,69.04,78.63,83.54,81.28,73.11,61.73,49.7,38.67,29.43,22.11,16.47,12.26,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109096.7,453213.7,-5.29,68.56,77.86,83.31,81.55,73.62,62.29,50.2,39.13,29.88,22.58,17.02,12.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.2,453212.8,-5.29,67.67,76.92,82.99,81.87,74.27,62.99,50.86,39.73,30.45,23.18,17.72,13.74,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.6,453211.9,-5.28,67.57,75.99,82.85,82.82,75.77,64.54,52.2,40.84,31.38,24.03,18.59,14.65,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.8,453210.9,-5.31,69.39,78.09,84.22,83.17,75.26,63.62,51.31,40.19,31.05,24.04,18.97,15.85,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.8,453209.9,-5.34,70.98,79.25,84.78,82.84,74.18,62.28,50.11,39.31,30.55,23.91,19.23,16.53,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.7,453208.9,-5.41,75,82.48,85.23,80.15,69.95,57.98,46.49,36.63,28.76,22.88,18.86,16.77,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109097.2,453208,-5.44,76.6,84.08,84.63,77.92,67.15,55.34,44.35,35.07,27.73,22.31,18.65,16.59,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109096.5,453207.3,-5.44,76.78,82.86,83.92,77.74,67.2,55.46,44.47,35.17,27.83,22.39,18.72,16.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109095.6,453206.9,-5.46,77.32,82.14,82.07,75.3,64.84,53.51,43.03,34.19,27.2,22.03,18.56,16.94,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109094.7,453206.7,-5.49,74.94,79.98,78.31,71.04,60.97,50.39,40.7,32.54,26.08,21.26,18.07,17.36,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109093.7,453206.7,-5.46,67.57,74.15,74.22,68.53,59.52,49.54,40.14,32.1,25.66,20.78,17.38,15.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109092.7,453207,-5.37,54.55,64.56,69.84,68.32,61.44,52,42.31,33.69,26.64,21.21,17.23,14.46,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109091.8,453207.4,-5.31,49.04,56.96,64.47,65.85,61.07,52.64,43.19,34.43,27.11,21.4,17.11,13.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109090.9,453207.9,-5.27,44.98,51.58,59.35,62.44,59.32,51.98,43.06,34.47,27.15,21.33,16.92,13.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109090.1,453208.4,-5.29,44.08,51.54,57.83,59.16,55.28,48.14,39.9,32.07,25.38,20.03,15.91,12.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109089.4,453209.1,-5.31,45.33,51.75,56.62,56.9,52.69,45.75,37.94,30.55,24.23,19.14,15.17,12.25,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109088.7,453209.9,-5.29,49.5,53.45,56.79,56.23,51.75,44.84,37.17,29.92,23.71,18.68,14.71,11.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109088.1,453210.6,-5.27,53.43,55.11,57.49,56.63,52.1,45.18,37.45,30.11,23.8,18.68,14.65,11.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109087.4,453211.4,-5.26,54.54,56.25,57.75,56.33,51.58,44.66,37.02,29.78,23.53,18.48,14.5,11.21,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109086.8,453212.2,-5.28,54.82,56.76,57.53,55.22,49.99,43.01,35.59,28.65,22.7,17.88,14.14,11.33,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109086.2,453213,-5.28,54.03,56.03,56.55,53.94,48.61,41.75,34.55,27.85,22.11,17.48,13.93,11.48,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109085.5,453213.7,-5.31,52.36,55.01,55.24,52.31,46.9,40.2,33.27,26.86,21.38,16.96,13.62,11.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109084.9,453214.5,-5.29,49.99,53.14,53.99,51.6,46.57,40.07,33.23,26.85,21.35,16.89,13.5,11.24,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109084.4,453215.3,-5.28,48.63,51.64,52.71,50.65,45.9,39.61,32.91,26.6,21.14,16.69,13.25,10.79,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109083.8,453216.2,-5.27,47.28,50.21,51.55,49.84,45.4,39.3,32.71,26.44,21,16.53,13.03,10.39,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109083.3,453217.1,-5.25,45.57,48.61,50.79,49.92,45.99,40.09,33.45,27.05,21.42,16.79,13.13,10.15,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109082.8,453217.9,-5.26,44.75,48.33,50.42,49.32,45.25,39.34,32.79,26.5,21,16.45,12.85,10.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109082.3,453218.8,-5.26,43.29,47.1,49.6,48.87,45.05,39.26,32.77,26.49,20.97,16.4,12.76,10.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109081.8,453219.7,-5.25,41.58,45.82,49.06,48.92,45.42,39.72,33.18,26.81,21.18,16.51,12.75,9.71,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109081.4,453220.5,-5.26,41.66,46.43,49.82,49.56,45.85,39.96,33.28,26.83,21.16,16.46,12.66,9.4,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109080.9,453221.4,-5.27,43.76,48.86,52.11,51.4,47.19,40.88,33.89,27.23,21.43,16.65,12.8,9.55,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109080.4,453222.3,-5.32,48.84,54.32,55.85,53.38,47.9,40.88,33.6,26.89,21.16,16.48,12.78,10.1,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109080,453223.2,-5.35,55.55,59.43,59.54,55.76,49.3,41.67,34.05,27.17,21.37,16.71,13.1,10.72,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109079.5,453224.1,-5.34,62.42,64.2,63.82,59.55,52.49,44.21,36,28.64,22.47,17.56,13.8,11.28,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109079,453225,-5.26,69.69,68.33,69.73,66.81,59.76,50.59,41.12,32.51,25.29,19.58,15.29,11.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109078.6,453225.8,-5.28,72.14,74.3,75.33,71.36,63.25,53.19,43.03,33.92,26.34,20.41,16.01,13.27,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109078.1,453226.7,-5.28,73.5,78.24,79.96,75.93,67.31,56.5,45.58,35.8,27.71,21.4,16.74,13.8,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109077.7,453227.6,-5.24,73.49,80.6,84.4,81.39,72.7,61.15,49.23,38.49,29.61,22.71,17.59,13.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109077.2,453228.5,-5.24,74.78,83.24,87.89,85,75.92,63.76,51.22,39.95,30.66,23.45,18.1,14.1,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109076.8,453229.4,-5.24,76.49,86.35,91.93,89.15,79.61,66.75,53.51,41.63,31.87,24.33,18.75,14.79,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109076.3,453230.3,-5.24,78.96,89.72,96.08,93.38,83.34,69.75,55.77,43.26,33.03,25.14,19.32,15.17,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109075.8,453231.2,-5.24,81.48,92.6,99.77,97.29,86.86,72.59,57.91,44.81,34.11,25.89,19.86,15.41,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109075.3,453232,-5.26,84.74,97.83,104.7,100.9,89.23,74.07,58.83,45.41,34.54,26.22,20.17,16.02,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109074.8,453232.9,-5.27,85.97,100.7,108.2,104.1,91.73,75.93,60.19,46.39,35.25,26.75,20.62,16.8,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109074.2,453233.7,-5.28,86.05,101.9,109.9,105.6,92.96,76.86,60.86,46.87,35.58,26.98,20.77,16.93,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109073.5,453234.4,-5.26,83.48,99.51,110.2,108.2,96.3,80.01,63.4,48.72,36.84,27.76,21.15,16.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109072.7,453235,-5.27,82.87,99.97,110.5,108.3,96.31,79.97,63.34,48.67,36.78,27.69,20.99,16.16,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109071.8,453235.6,-5.28,81.92,98.76,109.9,108.4,96.84,80.61,63.92,49.11,37.09,27.86,21.02,15.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109071,453236.1,-5.26,82.25,98.14,110.2,109.8,98.68,82.39,65.38,50.19,37.84,28.35,21.28,15.8,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109070.1,453236.5,-5.3,90.06,106.3,114.1,109.7,96.58,79.77,63.03,48.39,36.57,27.52,20.77,15.93,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109069.1,453236.8,-5.29,92.19,106.2,114.6,111,98.24,81.36,64.35,49.4,37.32,28.07,21.24,16.24,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109068.1,453236.9,-5.3,90.94,105.5,113.7,109.9,97.16,80.47,63.72,49,37.11,28.01,21.34,16.66,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109067.1,453236.9,-5.29,88.79,102.3,111.1,108.3,96.22,80,63.52,48.97,37.16,28.13,21.56,17.03,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109066.2,453236.6,-5.34,93.04,106.7,111.7,105.7,92.4,76.25,60.44,46.69,35.6,27.15,21.05,17.25,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109065.3,453236.2,-5.33,98.6,108.1,112.2,106.3,93.1,76.95,61.04,47.17,35.96,27.41,21.25,17.27,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109064.5,453235.5,-5.32,97.91,106.2,110.6,105.5,92.95,77.12,61.33,47.45,36.2,27.59,21.34,17.45,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.9,453234.7,-5.33,89.31,99.92,105.2,100.9,89.18,74.2,59.16,45.89,35.09,26.79,20.67,16.28,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.6,453233.8,-5.33,82.22,94.33,100.9,97.72,86.93,72.62,58.05,45.12,34.55,26.37,20.24,15.59,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.6,453232.8,-5.31,82.43,93.74,100.8,98.43,88.09,73.8,59.05,45.86,35.06,26.68,20.38,15.36,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.6,453231.8,-5.33,92.49,100.2,103.7,98.65,86.93,72.26,57.63,44.75,34.26,26.15,20.03,15.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.6,453230.8,-5.29,99.3,102,106.3,102.5,91.2,76.11,60.73,47.07,35.92,27.3,20.85,16.21,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.6,453229.8,-5.28,98.13,100.2,104.3,101.2,90.47,75.72,60.52,46.96,35.86,27.29,20.89,15.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.7,453228.8,-5.32,91.16,97.03,101.5,96.97,85.51,71.1,56.77,44.19,33.96,26.07,20.2,16.08,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109063.9,453227.8,-5.35,83.55,94.39,98.32,92.81,81.21,67.34,53.84,42.08,32.55,25.2,19.81,16.5,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109064.2,453226.9,-5.33,80.18,91.18,96.37,92.01,81.06,67.49,54.08,42.33,32.77,25.39,19.99,16.6,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109064.6,453225.9,-5.31,83.12,91.19,95.77,91.61,80.94,67.53,54.19,42.44,32.86,25.46,20.01,16.39,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109065,453225,-5.28,88.13,92.48,95.94,91.92,81.54,68.23,54.83,42.95,33.23,25.7,20.1,16.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109065.4,453224.1,-5.26,89.27,92.19,93.88,89.37,79.3,66.52,53.62,42.14,32.7,25.35,19.82,15.84,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109065.9,453223.2,-5.29,84.26,87.93,88.57,83.47,73.76,61.9,50.07,39.55,30.9,24.11,18.94,14.92,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109066.4,453222.4,-5.28,77.21,81.81,83.29,79.22,70.56,59.61,48.48,38.48,30.18,23.64,18.61,14.42,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109067,453221.6,-5.27,71.68,76,78.34,75.33,67.71,57.62,47.15,37.62,29.65,23.35,18.5,14.55,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109067.6,453220.8,-5.31,69.41,73.75,74.58,70.62,62.92,53.42,43.82,35.19,27.98,22.28,17.95,15.2,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109068.3,453220.1,-5.34,69.84,72.1,71.21,66.62,59,50.04,41.16,33.24,26.63,21.41,17.55,15.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109069,453219.3,-5.38,70.27,68.84,66.92,61.77,54.34,46.04,37.98,30.84,24.91,20.23,16.79,14.83,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109069.7,453218.6,-5.44,64.63,64.22,61.34,55.83,48.77,41.26,34.15,27.9,22.72,18.66,15.61,13.24,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109070.4,453217.9,-5.43,61.18,61.44,58.86,53.7,46.98,39.8,32.95,26.92,21.92,17.98,14.94,11.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109071.1,453217.2,-5.43,61.69,61.8,58.83,53.4,46.59,39.41,32.62,26.66,21.71,17.82,14.85,12.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109071.8,453216.5,-5.39,58.16,60.92,59.18,54.38,47.79,40.58,33.61,27.42,22.24,18.14,15.12,13.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
